Model Year,Mfr Name,Car Brand,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Fuel Usage,Annual Fuel Cost,Carline Class Desc,Release Date,Stop/Start System,Gas Guzzler MPG,FE Rating,City CO2,Highway CO2,Combined CO2
2015,BMW,BMW,M6 Convertible,4.4,8,Manual(M6),15,22,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3350,Subcompact Cars,09/05/2014 00:00,Y,22.2,4,605,409,517
2015,BMW,BMW,M6 Coupe,4.4,8,Auto(AM-S7),14,20,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3550,Subcompact Cars,09/05/2014 00:00,Y,20.7,3,652,435,554
2015,BMW,BMW,M6 Coupe,4.4,8,Manual(M6),15,22,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3350,Subcompact Cars,09/05/2014 00:00,Y,22.2,4,605,409,517
2015,BMW,Mini,Mini Cooper (3-doors),1.5,3,Auto(S6),28,37,31,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1850,Subcompact Cars,01/10/2014 00:00,N,42.4,8,321,237,283
2015,BMW,Mini,Mini Cooper (3-doors),1.5,3,Manual(M6),29,40,33,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1750,Subcompact Cars,01/10/2014 00:00,N,44.9,8,304,222,267
2015,BMW,Mini,Mini Cooper (5-doors),1.5,3,Auto(S6),28,37,31,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1850,Subcompact Cars,01/10/2014 00:00,N,42.4,8,321,237,283
2015,BMW,Mini,Mini Cooper (5-doors),1.5,3,Manual(M6),29,40,33,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1750,Subcompact Cars,01/10/2014 00:00,N,44.5,8,309,222,270
2015,BMW,Mini,Mini Cooper S (3-doors),2,4,Auto(S6),26,33,29,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1950,Subcompact Cars,09/10/2014 00:00,N,38.3,7,348,267,312
2015,BMW,Mini,Mini Cooper S (3-doors),2,4,Manual(M6),24,34,27,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),2100,Subcompact Cars,01/10/2014 00:00,N,36.5,7,376,261,324
2015,BMW,Mini,Mini Cooper S (5-doors),2,4,Auto(S6),26,33,29,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1950,Subcompact Cars,09/10/2014 00:00,N,38.3,7,348,267,312
2015,BMW,Mini,Mini Cooper S (5-doors),2,4,Manual(M6),24,34,27,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),2100,Subcompact Cars,01/10/2014 00:00,N,36.5,7,376,261,324
2015,BMW,Mini,MINI John Cooper Works Hardtop,2,4,Auto(S6),25,31,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),2050,Subcompact Cars,01/03/2015 00:00,Y,37,7,352,283,321
2015,BMW,Mini,MINI John Cooper Works Hardtop,2,4,Manual(M6),23,31,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),2200,Subcompact Cars,01/03/2015 00:00,Y,34.2,6,390,289,345
2015,BMW,BMW,320i,2,4,Auto(S8),24,36,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2050,Compact Cars,14/07/2014 00:00,Y,37,7,379,248,320
2015,BMW,BMW,320i,2,4,Manual(M6),23,36,27,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2100,Compact Cars,29/07/2014 00:00,Y,36.5,7,384,246,322
2015,BMW,BMW,320i xDrive,2,4,Auto(S8),23,35,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Compact Cars,16/07/2014 00:00,Y,36,7,389,255,329
2015,BMW,BMW,328d,2,4,Auto(S8),32,45,37,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear","Diesel, ultra low sulfur (15 ppm, maximum)",1500,Compact Cars,13/08/2014 00:00,N,49.9,9,322,225,279
2015,BMW,BMW,328d xDrive,2,4,Auto(S8),31,43,35,Turbocharged,Semi-Automatic,8,All Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",1600,Compact Cars,13/08/2014 00:00,N,48.1,8,328,239,288
2015,BMW,BMW,328i,2,4,Auto(S8),23,35,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2100,Compact Cars,15/07/2014 00:00,Y,36.3,7,384,249,324
2015,BMW,BMW,328i,2,4,Manual(M6),22,34,26,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2200,Compact Cars,16/07/2014 00:00,Y,35,6,406,261,341
2015,BMW,BMW,328i xDrive,2,4,Auto(S8),22,33,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Compact Cars,18/07/2014 00:00,Y,34.7,6,400,267,340
2015,BMW,BMW,335i,3,6,Auto(S8),21,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2300,Compact Cars,25/07/2014 00:00,Y,32.9,6,423,278,358
2015,BMW,BMW,335i,3,6,Manual(M6),20,30,24,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2400,Compact Cars,23/07/2014 00:00,Y,31.2,6,441,296,376
2015,BMW,BMW,335i xDrive,3,6,Auto(S8),20,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2400,Compact Cars,24/07/2014 00:00,Y,31.2,6,444,294,377
2015,BMW,BMW,335i xDrive,3,6,Manual(M6),20,28,23,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2500,Compact Cars,25/07/2014 00:00,Y,29.9,5,457,315,393
2015,BMW,BMW,428i Coupe,2,4,Auto(S8),23,35,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2100,Compact Cars,15/07/2014 00:00,Y,36.3,7,384,249,324
2015,BMW,BMW,428i Coupe,2,4,Manual(M6),22,34,26,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2200,Compact Cars,16/07/2014 00:00,Y,35,6,406,261,341
2015,BMW,BMW,428i Gran Coupe,2,4,Auto(S8),23,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2100,Compact Cars,01/05/2014 00:00,Y,35.4,7,391,265,334
2015,BMW,BMW,428i xDrive Coupe,2,4,Auto(S8),22,33,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Compact Cars,18/07/2014 00:00,Y,34.7,6,400,267,340
2015,BMW,BMW,428i xDrive Gran Coupe,2,4,Auto(S8),22,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Compact Cars,01/06/2014 00:00,Y,34.7,6,402,273,344
2015,BMW,BMW,435i Coupe,3,6,Auto(S8),21,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2300,Compact Cars,25/07/2014 00:00,Y,32.9,6,423,278,358
2015,BMW,BMW,435i Coupe,3,6,Manual(M6),20,30,24,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2400,Compact Cars,23/07/2014 00:00,Y,31.2,6,441,296,376
2015,BMW,BMW,435i Gran Coupe,3,6,Auto(S8),21,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2300,Compact Cars,10/04/2014 00:00,Y,32.9,6,423,278,358
2015,BMW,BMW,435i xDrive Coupe,3,6,Auto(S8),20,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2400,Compact Cars,24/07/2014 00:00,Y,31.2,6,444,294,377
2015,BMW,BMW,435i xDrive Coupe,3,6,Manual(M6),20,28,23,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2500,Compact Cars,25/07/2014 00:00,Y,29.9,5,457,315,393
2015,BMW,BMW,435i xDrive Gran Coupe,3,6,Auto(S8),20,31,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2400,Compact Cars,01/06/2014 00:00,Y,31.3,6,444,292,375
2015,BMW,BMW,640i Gran Coupe,3,6,Auto(S8),20,31,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2400,Compact Cars,10/04/2014 00:00,Y,31.3,6,443,288,374
2015,BMW,BMW,640i xDrive Gran Coupe,3,6,Auto(S8),20,29,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2500,Compact Cars,10/04/2014 00:00,Y,30.5,5,448,302,382
2015,BMW,BMW,650i Gran Coupe,4.4,8,Auto(S8),17,25,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2850,Compact Cars,17/04/2014 00:00,Y,25.5,5,505,360,440
2015,BMW,BMW,650i xDrive Gran Coupe,4.4,8,Auto(S8),16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3000,Compact Cars,17/04/2014 00:00,Y,24.2,4,566,369,477
2015,BMW,BMW,ActiveHybrid 3,3,6,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2050,Compact Cars,12/08/2014 00:00,Y,37.9,7,350,271,314
2015,BMW,BMW,Alpina B6 Gran Coupe xDrive,4.4,8,Auto(S8),16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3000,Compact Cars,17/04/2014 00:00,Y,24.2,4,566,369,477
2015,BMW,BMW,M3,3,6,Auto(AM-S7),17,24,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3000,Compact Cars,01/06/2014 00:00,Y,25.3,4,533,367,459
2015,BMW,BMW,M3,3,6,Manual(M6),17,26,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),2850,Compact Cars,01/06/2014 00:00,Y,26,5,520,340,439
2015,BMW,BMW,M4 Coupe,3,6,Auto(AM-S7),17,24,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3000,Compact Cars,01/06/2014 00:00,Y,25.3,4,533,367,459
2015,BMW,BMW,M4 Coupe,3,6,Manual(M6),17,26,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),2850,Compact Cars,01/06/2014 00:00,Y,26,5,520,340,439
2015,BMW,BMW,M6 Gran Coupe,4.4,8,Auto(AM-S7),14,20,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3550,Compact Cars,09/05/2014 00:00,Y,20.7,3,652,435,554
2015,BMW,BMW,M6 Gran Coupe,4.4,8,Manual(M6),15,22,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3350,Compact Cars,09/05/2014 00:00,Y,22.2,4,605,409,517
2015,BMW,Mini,Mini Cooper Countryman,1.6,4,Auto(S6),25,30,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),2100,Compact Cars,27/03/2014 00:00,N,36.1,7,355,296,328
2015,BMW,Mini,Mini Cooper Countryman,1.6,4,Manual(M6),27,34,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1900,Compact Cars,27/03/2014 00:00,N,40.2,7,327,264,298
2015,BMW,Mini,Mini Cooper Paceman,1.6,4,Auto(S6),25,30,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),2100,Compact Cars,27/03/2014 00:00,N,36.1,7,355,296,328
2015,BMW,Mini,Mini Cooper Paceman,1.6,4,Manual(M6),27,34,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1900,Compact Cars,27/03/2014 00:00,N,40.2,7,327,264,298
2015,BMW,Mini,Mini Cooper S Countryman,1.6,4,Auto(S6),25,32,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),2050,Compact Cars,27/03/2014 00:00,N,37.4,7,352,275,318
2015,BMW,Mini,Mini Cooper S Countryman,1.6,4,Manual(M6),26,32,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1950,Compact Cars,28/03/2014 00:00,N,38.5,7,337,275,309
2015,BMW,Mini,Mini Cooper S Countryman All4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Compact Cars,27/03/2014 00:00,N,34.7,6,380,292,340
2015,BMW,Mini,Mini Cooper S Countryman All4,1.6,4,Manual(M6),25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Compact Cars,28/03/2014 00:00,N,36.8,7,353,287,323
2015,BMW,Mini,Mini Cooper S Paceman,1.6,4,Auto(S6),25,32,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),2050,Compact Cars,27/03/2014 00:00,N,37.4,7,352,275,318
2015,BMW,Mini,Mini Cooper S Paceman,1.6,4,Manual(M6),26,32,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),1950,Compact Cars,28/03/2014 00:00,N,38.5,7,337,275,309
2015,BMW,Mini,Mini Cooper S Paceman ALL4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Compact Cars,27/03/2014 00:00,N,34.7,6,380,292,340
2015,BMW,Mini,Mini Cooper S Paceman ALL4,1.6,4,Manual(M6),25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Compact Cars,28/03/2014 00:00,N,36.8,7,353,287,323
2015,BMW,Mini,Mini JCW Countryman ALL4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Compact Cars,27/03/2014 00:00,N,34.7,6,380,292,340
2015,BMW,Mini,Mini JCW Countryman ALL4,1.6,4,Manual(M6),25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Compact Cars,28/03/2014 00:00,N,36.8,7,353,287,323
2015,BMW,Mini,Mini JCW Paceman ALL4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Compact Cars,27/03/2014 00:00,N,34.7,6,380,292,340
2015,BMW,Mini,Mini JCW Paceman ALL4,1.6,4,Manual(M6),25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Compact Cars,28/03/2014 00:00,N,36.8,7,353,287,323
2015,BMW,BMW,528i,2,4,Auto(S8),23,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2100,Midsize Cars,04/04/2014 00:00,Y,35.4,7,391,265,334
2015,BMW,BMW,528i xDrive,2,4,Auto(S8),22,33,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Midsize Cars,18/07/2014 00:00,Y,34.7,6,400,267,340
2015,BMW,BMW,535d,3,6,Auto(S8),26,38,30,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear","Diesel, ultra low sulfur (15 ppm, maximum)",1900,Midsize Cars,21/08/2014 00:00,N,41.1,7,387,269,334
2015,BMW,BMW,535d xDrive,3,6,Auto(S8),26,37,30,Turbocharged,Semi-Automatic,8,All Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",1900,Midsize Cars,20/08/2014 00:00,N,39.3,7,391,273,338
2015,BMW,BMW,535i,3,6,Auto(S8),20,31,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2400,Midsize Cars,22/07/2014 00:00,Y,31.3,6,443,288,374
2015,BMW,BMW,535i xDrive,3,6,Auto(S8),20,29,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2500,Midsize Cars,22/07/2014 00:00,Y,30.5,5,448,302,382
2015,BMW,BMW,550i,4.4,8,Auto(S8),17,25,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2850,Midsize Cars,01/08/2014 00:00,Y,25.5,5,505,356,438
2015,BMW,BMW,550i xDrive,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3000,Midsize Cars,28/07/2014 00:00,N,25.1,4,543,361,461
2015,BMW,BMW,ActiveHybrid 5,3,6,Auto(S8),23,30,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2200,Midsize Cars,12/08/2014 00:00,Y,33.4,6,390,293,346
2015,BMW,BMW,M5,4.4,8,Auto(AM-S7),14,20,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3550,Midsize Cars,01/06/2014 00:00,Y,20.7,3,652,435,554
2015,BMW,BMW,M5,4.4,8,Manual(M6),15,22,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3350,Midsize Cars,02/06/2014 00:00,Y,22.2,4,605,409,517
2015,BMW,BMW,328i xDrive Gran Turismo,2,4,Auto(S8),22,33,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Large Cars,18/07/2014 00:00,Y,34.7,6,400,267,340
2015,BMW,BMW,335i xDrive Gran Turismo,3,6,Auto(S8),20,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2400,Large Cars,24/07/2014 00:00,Y,31.2,6,444,294,377
2015,BMW,BMW,535i Gran Turismo,3,6,Auto(S8),19,28,22,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2600,Large Cars,11/08/2014 00:00,Y,29,5,469,323,403
2015,BMW,BMW,535i xDrive Gran Turismo,3,6,Auto(S8),18,26,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2700,Large Cars,14/08/2014 00:00,Y,28,5,484,337,418
2015,BMW,BMW,550i Gran Turismo,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3000,Large Cars,01/08/2014 00:00,Y,25,4,546,360,463
2015,BMW,BMW,550i xDrive Gran Turismo,4.4,8,Auto(S8),16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3000,Large Cars,28/07/2014 00:00,Y,24.2,4,566,369,477
2015,BMW,BMW,740i,3,6,Auto(S8),19,29,23,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2500,Large Cars,11/08/2014 00:00,Y,29.7,5,464,309,394
2015,BMW,BMW,740Ld xDrive,3,6,Auto(S8),23,31,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",2150,Large Cars,15/04/2014 00:00,N,35.6,6,436,328,387
2015,BMW,BMW,740Li,3,6,Auto(S8),19,29,23,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2500,Large Cars,11/08/2014 00:00,Y,29.7,5,464,309,394
2015,BMW,BMW,740Li xDrive,3,6,Auto(S8),19,28,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2600,Large Cars,13/08/2014 00:00,Y,29.2,5,468,319,400
2015,BMW,BMW,750i,4.4,8,Auto(S8),17,25,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2850,Large Cars,01/08/2014 00:00,Y,25.5,5,505,356,438
2015,BMW,BMW,750i xDrive,4.4,8,Auto(S8),16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3000,Large Cars,28/07/2014 00:00,Y,24.2,4,566,369,477
2015,BMW,BMW,750Li,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3000,Large Cars,01/08/2014 00:00,Y,25,4,546,360,463
2015,BMW,BMW,750Li xDrive,4.4,8,Auto(S8),16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3000,Large Cars,28/07/2014 00:00,Y,24.2,4,566,369,477
2015,BMW,BMW,760Li,6,12,Auto(S8),13,20,15,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3800,Large Cars,19/08/2014 00:00,N,19.6,3,708,438,586
2015,BMW,BMW,ActiveHybrid 7L,3,6,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2300,Large Cars,12/08/2014 00:00,Y,33.6,6,397,292,350
2015,BMW,BMW,Alpina B7 LWB,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3000,Large Cars,01/08/2014 00:00,Y,25,4,546,360,463
2015,BMW,BMW,Alpina B7 LWB xDrive,4.4,8,Auto(S8),16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3000,Large Cars,28/07/2014 00:00,Y,24.2,4,566,369,477
2015,BMW,BMW,Alpina B7 SWB,4.4,8,Auto(S8),16,25,19,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),3000,Large Cars,01/08/2014 00:00,Y,25,4,546,360,463
2015,BMW,BMW,Alpina B7 SWB xDrive,4.4,8,Auto(S8),16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3000,Large Cars,28/07/2014 00:00,Y,24.2,4,566,369,477
2015,BMW,BMW,X1 sDrive28i,2,4,Auto(S8),23,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2100,Large Cars,04/04/2014 00:00,Y,35.4,7,391,265,334
2015,BMW,BMW,X1 xDrive28i,2,4,Auto(S8),22,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Large Cars,01/04/2014 00:00,Y,34.7,6,403,274,345
2015,BMW,BMW,X1 xDrive35i,3,6,Auto(S6),18,27,21,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2700,Large Cars,01/04/2014 00:00,N,27.5,5,496,334,423
2015,BMW,BMW,328d xDrive Sports Wagon,2,4,Auto(S8),31,43,35,Turbocharged,Semi-Automatic,8,All Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",1600,Small Station Wagons,13/08/2014 00:00,N,48.1,8,328,239,288
2015,BMW,BMW,328i xDrive Sports Wagon,2,4,Auto(S8),22,33,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Small Station Wagons,18/07/2014 00:00,Y,34.7,6,400,267,340
2015,BMW,BMW,X3 sDrive 28i,2,4,Auto(S8),21,28,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2400,Small SUV 2WD,01/04/2014 00:00,Y,31.6,6,419,315,372
2015,BMW,BMW,X3 xDrive28d,2,4,Auto(S8),27,34,30,Turbocharged,Semi-Automatic,8,All Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",1900,Small SUV 4WD,18/04/2014 00:00,Y,,7,374,299,340
2015,BMW,BMW,X3 xDrive28i,2,4,Auto(S8),21,28,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2400,Small SUV 4WD,01/04/2014 00:00,Y,31.5,6,419,315,372
2015,BMW,BMW,X3 xDrive35i,3,6,Auto(S8),19,26,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2700,Small SUV 4WD,01/04/2014 00:00,Y,,5,473,343,415
2015,BMW,BMW,X4 xDrive28i,2,4,Auto(S8),20,28,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2500,Small SUV 4WD,27/06/2014 00:00,Y,,5,445,313,386
2015,BMW,BMW,X4 xDrive35i,3,6,Auto(S8),19,27,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2600,Small SUV 4WD,26/06/2014 00:00,Y,,5,479,333,413
2015,BMW,BMW,X5 sDrive35i,3,6,Auto(S8),19,27,22,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2600,Standard SUV 2WD,07/08/2014 00:00,Y,,5,477,328,410
2015,BMW,BMW,X6 sDrive35i,3,6,Auto(S8),19,27,22,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2600,Standard SUV 2WD,07/08/2014 00:00,Y,,5,477,328,410
2015,BMW,BMW,X5 M,4.4,8,Auto(S8),14,19,16,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3550,Standard SUV 4WD,15/02/2015 00:00,Y,,3,627,458,551
